ID	Name	Pathways	Reactions	
G1FV3-24643	YALI0E14102g	cardiolipin biosynthesis II, phosphatidylglycerol biosynthesis II (non-plastidic)	a CDP-diacylglycerol + <i>sn</i>-glycerol 3-phosphate  &rarr;  CMP + 1-(3-<i>sn</i>-phosphatidyl)-<i>sn</i>-glycerol 3-phosphate + H<SUP>+</SUP>	
G1FV3-24647	YALI0E14190g	glyoxylate cycle, gluconeogenesis I, TCA cycle III (animals), L-aspartate degradation II, TCA cycle variation III (eukaryotic)	(<i>S</i>)-malate + NAD<sup>+</sup>  &harr;  oxaloacetate + NADH + H<SUP>+</SUP>	
G1FV3-24649	YALI0E14234g			
G1FV3-24651	YALI0E14256g	formate oxidation to CO<sub>2</sub>	formate + NAD<sup>+</sup>  &rarr;  CO<SUB>2</SUB> + NADH	
G1FV3-24653	YALI0E14322g			
G1FV3-24661	YALI0E14443g	CDP-diacylglycerol biosynthesis I	CTP + a 2,3,4-saturated 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + H<SUP>+</SUP>  &rarr;  a CDP-2,3,4-saturated-diacylglycerol + diphosphate, CTP + a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + H<SUP>+</SUP>  &rarr;  a CDP-diacylglycerol + diphosphate	
G1FV3-24667	YALI0E14597g	tRNA charging	a tRNA<SUP>Gly</SUP> + glycine + ATP  &rarr;  a glycyl-[tRNA<SUP>Gly</SUP>] + AMP + diphosphate	
G1FV3-24671	YALI0E14685g	trehalose biosynthesis I	UDP-&alpha;-D-glucose + D-glucopyranose 6-phosphate  &rarr;  &alpha;,&alpha;-trehalose 6-phosphate + UDP + H<SUP>+</SUP>	
G1FV3-24673	YALI0E14729g			
G1FV3-24674	YALI0E14751g	L-tryptophan biosynthesis	chorismate + L-glutamine  &rarr;  anthranilate + L-glutamate + pyruvate + H<SUP>+</SUP>	
G1FV3-24682	YALI0E14949g			
G1FV3-24693	YALI0E15180g			
G1FV3-24695	YALI0E15224g			
G1FV3-24702	YALI0E15378g			
G1FV3-24707	YALI0E15488g	trehalose degradation II (trehalase), glycolysis III (from glucose), sucrose degradation III (sucrose invertase)	a D-hexose + ATP  &rarr;  D-hexose 6-phosphate + ADP + H<SUP>+</SUP>, D-glucopyranose + ATP  &rarr;  D-glucopyranose 6-phosphate + ADP + H<SUP>+</SUP>	
G1FV3-24717	YALI0E15708g	glyoxylate cycle, chitin degradation to ethanol	acetyl-CoA + glyoxylate + H<sub>2</sub>O  &rarr;  (<i>S</i>)-malate + coenzyme A + H<SUP>+</SUP>	
G1FV3-24718	YALI0E15730g	epoxysqualene biosynthesis	squalene + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  (3<i>S</i>)-2,3-epoxy-2,3-dihydrosqualene + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O	
G1FV3-24722	YALI0E15818g		(<i>S</i>)-3-hydroxybutanoate + 2-oxoglutarate  =  (<i>R</i>)-2-hydroxyglutarate + acetoacetate, 2-oxoglutarate + 4-hydroxybutanoate  &rarr;  succinate semialdehyde + (<i>R</i>)-2-hydroxyglutarate	
G1FV3-24723	YALI0E15840g	formate oxidation to CO<sub>2</sub>	formate + NAD<sup>+</sup>  &rarr;  CO<SUB>2</SUB> + NADH	
G1FV3-24730	YALI0E16016g			
G1FV3-24732	YALI0E16060g	phospholipid remodeling (phosphatidylethanolamine, yeast)	1-18:1-2-lysophosphatidylethanolamine + H<sub>2</sub>O  &rarr;  <i>sn</i>-glycero-3-phosphoethanolamine + oleate + H<SUP>+</SUP>, a 1-acyl-<i>sn</i>-glycero-3-phosphocholine + H<sub>2</sub>O  &rarr;  a carboxylate + <i>sn</i>-glycero-3-phosphocholine + H<SUP>+</SUP>	
G1FV3-24737	YALI0E16192g		ATP + H<SUP>+</SUP><sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + phosphate + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-24744	YALI0E16346g	<i>N</i><sup>10</sup>-formyl-tetrahydrofolate biosynthesis, folate transformations I, folate polyglutamylation, glycine biosynthesis I	L-serine + a tetrahydrofolate  &harr;  glycine + a 5,10-methylenetetrahydrofolate + H<sub>2</sub>O	
G1FV3-24745	YALI0E16368g	sulfate reduction I (assimilatory)	sulfite + 3 NADPH + 5 H<SUP>+</SUP>  &rarr;  hydrogen sulfide + 3 NADP<sup>+</sup> + 3 H<sub>2</sub>O	
G1FV3-24748	YALI0E16434g			
G1FV3-24750	YALI0E16478g		folate<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  folate<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-24757	YALI0E16643g	glycine biosynthesis III	glyoxylate + L-alanine  &harr;  glycine + pyruvate, glyoxylate + L-serine  &harr;  hydroxypyruvate + glycine, glyoxylate + L-serine  &harr;  hydroxypyruvate + glycine, pyruvate + L-serine  &harr;  L-alanine + hydroxypyruvate	
G1FV3-24760	YALI0E16709g	aerobic respiration I (cytochrome c), aerobic respiration II (cytochrome c) (yeast)	4 a reduced <i>c</i>-type cytochrome<SUB>[out]</SUB> + oxygen<SUB>[in]</SUB> + 8 H<SUP>+</SUP><SUB>[in]</SUB>  &rarr;  4 an oxidized <i>c</i>-type cytochrome<SUB>[out]</SUB> + 4 H<SUP>+</SUP><SUB>[out]</SUB> + 2 H<sub>2</sub>O<SUB>[in]</SUB>, 4 a reduced <i>c</i>-type cytochrome<SUB>[out]</SUB> + oxygen<SUB>[in]</SUB> + 8 H<SUP>+</SUP><SUB>[in]</SUB>  &rarr;  4 an oxidized <i>c</i>-type cytochrome<SUB>[out]</SUB> + 4 H<SUP>+</SUP><SUB>[out]</SUB> + 2 H<sub>2</sub>O<SUB>[in]</SUB>	
G1FV3-24762	YALI0E16753g			
G1FV3-24764	YALI0E16797g	diacylglycerol and triacylglycerol biosynthesis, phospholipid remodeling (phosphatidylcholine, yeast)	a phosphatidylcholine + a 1,2-diacyl-<i>sn</i>-glycerol  &rarr;  a triacyl-<i>sn</i>-glycerol + a 1-acyl-<i>sn</i>-glycero-3-phosphocholine, a 1,2-diacyl-<i>sn</i>-glycerol + a phospholipid  =  a triacyl-<i>sn</i>-glycerol + a lyso-phospholipid	
G1FV3-24769	YALI0E16907g		choline + ATP  =  phosphocholine + ADP + H<SUP>+</SUP>	
G1FV3-24770	YALI0E16929g	TCA cycle III (animals), 2-oxoglutarate decarboxylation to succinyl-CoA	a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-succinyldihydrolipoyl-L-lysine + coenzyme A  &rarr;  succinyl-CoA + a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine	
G1FV3-24787	YALI0E17347g	sphingolipid biosynthesis (yeast)	a dihydroceramide + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a phytoceramide + 2 a ferricytochrome <i>b<sub>5</sub></i> + H<sub>2</sub>O, D-<i>erythro</i>-sphinganine + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  phytosphingosine + 2 a ferricytochrome <i>b<sub>5</sub></i> + H<sub>2</sub>O	
G1FV3-24789	YALI0E17391g			
G1FV3-24793	YALI0E17479g	L-phenylalanine biosynthesis I	chorismate  &rarr;  prephenate	
G1FV3-24800	YALI0E17633g	fructose 2,6-bisphosphate biosynthesis	&beta;-D-fructofuranose 6-phosphate + ATP  &rarr;  &beta;-D-fructose 2,6-bisphosphate + ADP + H<SUP>+</SUP>, &beta;-D-fructose 2,6-bisphosphate + H<sub>2</sub>O  &rarr;  &beta;-D-fructofuranose 6-phosphate + phosphate	
G1FV3-24807	YALI0E17787g	chitin degradation to ethanol, pyruvate fermentation to ethanol II, ethanol degradation II, L-methionine degradation III, phenylethanol biosynthesis, L-phenylalanine degradation III, L-tyrosine degradation III, phytol degradation, L-isoleucine degradation II, L-leucine degradation III	butan-1-ol + NAD<sup>+</sup>  &harr;  butan-1-al + NADH + H<SUP>+</SUP>, ethanol + NAD<sup>+</sup>  &harr;  acetaldehyde + NADH + H<SUP>+</SUP>, a primary alcohol + NAD<sup>+</sup>  =  an aldehyde + NADH + H<SUP>+</SUP>, 3-methylthiopropanal + NADH + H<SUP>+</SUP>  &rarr;  methionol + NAD<sup>+</sup>, 5-hydroxytryptophol + NAD<sup>+</sup>  =  5-hydroxyindole acetaldehyde + NADH + H<SUP>+</SUP>, 3-methoxy-4-hydroxyphenylglycol + NAD<sup>+</sup>  &harr;  3-methoxy-4-hydroxyphenylglycolaldehyde + NADH + H<SUP>+</SUP>, phenylacetaldehyde + NADH + H<SUP>+</SUP>  &rarr;  2-phenylethanol + NAD<sup>+</sup>, (4-hydroxyphenyl)acetaldehyde + NADH + H<SUP>+</SUP>  &rarr;  4-tyrosol + NAD<sup>+</sup>, propan-1-ol + NAD<sup>+</sup>  =  1-propanal + NADH + H<SUP>+</SUP>, phytol + NAD<sup>+</sup>  &rarr;  phytenal + NADH + H<SUP>+</SUP>, a secondary alcohol + NAD<sup>+</sup>  &harr;  a ketone + NADH + H<SUP>+</SUP>, 2-methylbutanal + NADH + H<SUP>+</SUP>  &rarr;  2-methylbutanol + NAD<sup>+</sup>, isobutanol + NAD<sup>+</sup>  &harr;  isobutanal + NADH + H<SUP>+</SUP>, 3,4-dihydroxyphenylglycol + NAD<sup>+</sup>  =  3,4-dihydroxyphenylglycolaldehyde + NADH + H<SUP>+</SUP>, 3-methylbutanol + NAD<sup>+</sup>  &harr;  3-methylbutanal + NADH + H<SUP>+</SUP>, indole-3-glycol + NAD<sup>+</sup>  =  indole-3-glycol aldehyde + NADH + H<SUP>+</SUP>	
G1FV3-24813	YALI0E17919g	tRNA charging	a tRNA<SUP>glu</SUP> + L-glutamate + ATP  &rarr;  an L-glutamyl-[tRNA<SUP>Glu</SUP>] + AMP + diphosphate	
G1FV3-24815	YALI0E17963g	NAD/NADH phosphorylation and dephosphorylation, NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast), NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)	ATP + NADH  &rarr;  ADP + NADPH + H<SUP>+</SUP>	
G1FV3-24816	YALI0E17985g	tRNA charging	a tRNA<SUP>Arg</SUP> + L-arginine + ATP  &rarr;  an L-arginyl-[tRNA<SUP>Arg</SUP>] + AMP + diphosphate	
G1FV3-24818	YALI0E18029g	glutathione-peroxide redox reactions, glutathione-glutaredoxin redox reactions	glutathione disulfide + NADPH + H<SUP>+</SUP>  &rarr;  2 glutathione + NADP<sup>+</sup>	
G1FV3-24823	YALI0E18139g			
G1FV3-24827	YALI0E18238g	4-aminobutanoate degradation III, 4-aminobutanoate degradation II	&beta;-alanine + 2-oxoglutarate  &harr;  3-oxopropanoate + L-glutamate, 4-aminobutanoate + 2-oxoglutarate  &rarr;  succinate semialdehyde + L-glutamate, 2-oxoglutarate + (S)-3-amino-2-methylpropanoate  &harr;  L-glutamate + (<i>S</i>)-methylmalonate-semialdehyde	
G1FV3-24829	YALI0E18282g		2 <i>S</i>-adenosyl-L-methionine + a [protein]-L-arginine  =  2 <i>S</i>-adenosyl-L-homocysteine + [protein]-<i>N</i><sup>&omega;</sup>,<i>N</i><sup>&omega;</sup>-dimethyl-L-arginine + 2 H<SUP>+</SUP>, <i>S</i>-adenosyl-L-methionine + a [protein]-L-arginine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + [protein]-<i>N</i><sup>&omega;</sup>-methyl-L-arginine + H<SUP>+</SUP>, <i>S</i>-adenosyl-L-methionine + [protein]-<i>N</i><sup>&omega;</sup>-methyl-L-arginine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + [protein]-<i>N</i><sup>&omega;</sup>,<i>N</i><sup>&omega;</sup>-dimethyl-L-arginine + H<SUP>+</SUP>	
G1FV3-24832	YALI0E18348g			
G1FV3-24841	YALI0E18568g	10-<i>cis</i>-heptadecenoyl-CoA degradation (yeast), fatty acid &beta;-oxidation (peroxisome, yeast), 10-<i>trans</i>-heptadecenoyl-CoA degradation (reductase-dependent, yeast), 9-<i>cis</i>, 11-<i>trans</i>-octadecadienoyl-CoA degradation (isomerase-dependent, yeast), docosahexaenoate biosynthesis III (6-desaturase, mammals)	3-oxo-(5Z)-tetradecenoyl-CoA + coenzyme A  &rarr;  3-<i>cis</i>-dodecenoyl-CoA + acetyl-CoA, 6-<i>cis</i>, 3-oxo-tridecenoyl-CoA + coenzyme A  &rarr;  4-<i>cis</i>-undecenoyl-CoA + acetyl-CoA, (+)-7-<i>epi</i>-jasmonoyl-CoA + acetyl-CoA  =  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxobutanoyl)-CoA + coenzyme A, (11<i>Z</i>)-3-oxo-hexadecenoyl-CoA + coenzyme A  &rarr;  acetyl-CoA + (9<i>Z</i>)-tetradecenoyl-CoA, acetyl-CoA + propanoyl-CoA  &harr;  &beta;-ketovaleryl-CoA + coenzyme A, 3-oxo-(9Z)-hexadecenoyl-CoA + coenzyme A  &rarr;  acetyl-CoA + (7Z)-tetradecenoyl-CoA, 3-oxo-palmitoyl-CoA + coenzyme A  &rarr;  acetyl-CoA + myristoyl-CoA, 3-oxo-(7Z)-tetradecenoyl-CoA + coenzyme A  &rarr;  acetyl-CoA + (5Z)-dodecenoyl-CoA, a 3-oxoacyl-CoA + coenzyme A  &rarr;  a 2,3,4-saturated fatty acyl CoA + acetyl-CoA, 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-hexanoyl-CoA + acetyl-CoA  =  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxooctanoyl)-CoA + coenzyme A, 6-<i>trans</i>-3-oxo-tridecenoyl-CoA + coenzyme A  &rarr;  4-<i>trans</i>-undecenoyl-CoA + acetyl-CoA, 3-oxo-4-pregnene-20-carboxyl-CoA + acetyl-CoA  =  3,22-dioxochol-4-en-24-oyl-CoA + coenzyme A, butanoyl-CoA + acetyl-CoA  =  3-oxohexanoyl-CoA + coenzyme A, 4-<i>trans</i>-3-oxo-undecenoyl-CoA + coenzyme A  =  2-<i>trans</i>-nonenoyl-CoA + acetyl-CoA, 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-butanoyl-CoA + acetyl-CoA  =  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxohexanoyl)-CoA + coenzyme A, 3-oxo-(7Z)-hexadecenoyl-CoA + coenzyme A  &rarr;  (5Z)-tetradecenoyl-CoA + acetyl-CoA, 3-oxo-myristoyl-CoA + coenzyme A  &rarr;  lauroyl-CoA + acetyl-CoA, 4-hydroxybenzoyl-CoA + acetyl-CoA  =  4-hydroxybenzoyl-acetyl-CoA + coenzyme A, 3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + coenzyme A  &rarr;  (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA + acetyl-CoA, octanoyl-CoA + acetyl-CoA  =  3-oxodecanoyl-CoA + coenzyme A, 3-oxo-(11Z)-octadecenoyl-CoA + coenzyme A  &rarr;  acetyl-CoA + palmitoleoyl-CoA, hexanoyl-CoA + acetyl-CoA  &harr;  3-oxooctanoyl-CoA + coenzyme A, 3-oxo-(5Z)-dodecenoyl-CoA + coenzyme A  &rarr;  acetyl-CoA + 3-<i>cis</i>-decenoyl-CoA, 5-<i>cis</i>, 7-<i>trans</i>-3-oxo-tetradecadienoyl-CoA + coenzyme A  &rarr;  3-<i>cis</i>, 5-<i>trans</i>-dodecadienoyl-CoA + acetyl-CoA, decanoyl-CoA + acetyl-CoA  &harr;  3-oxododecanoyl-CoA + coenzyme A, 5-<i>trans</i>-3-oxo-dodecenoyl-CoA + coenzyme A  &rarr;  (3Z)-dec-3-enoyl-CoA + acetyl-CoA, 3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + coenzyme A  &rarr;  docosahexaenoyl-CoA + acetyl-CoA, 3-oxo-(9Z)-octadecenoyl-CoA + coenzyme A  &rarr;  (7Z)-hexadecenoyl-CoA + acetyl-CoA	
G1FV3-24842	YALI0E18590g			
G1FV3-24856	YALI0E18898g	choline biosynthesis III, phospholipases	a phosphatidylcholine + H<sub>2</sub>O  &rarr;  a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + choline + H<SUP>+</SUP>	
G1FV3-24858	YALI0E18942g	dolichol and dolichyl phosphate biosynthesis	a dolichol + CTP  &rarr;  a dolichyl phosphate + CDP + H<SUP>+</SUP>	
G1FV3-24859	YALI0E18964g	diacylglycerol and triacylglycerol biosynthesis, CDP-diacylglycerol biosynthesis I, phosphatidate biosynthesis (yeast), phospholipid remodeling (phosphatidate, yeast)	palmitoyl-CoA + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  =  a 1-acyl-2-palmitoyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, a palmitoyl-[acp] + 1-palmitoylglycerol 3-phosphate  &rarr;  dipalmitoyl phosphatidate + acyl-carrier protein, a palmitoleoyl-[acp] + 1-myristoylglycerol 3-phosphate  &rarr;  1-myristoyl-2-palmitoleoyl phosphatidate + acyl-carrier protein, a long-chain acyl-CoA + a 1-alkyl-<i>sn</i>-glycerol 3-phosphate  =  a 2-acyl-1-alkyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, a palmitoleoyl-[acp] + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1-cis-vaccenoyl-2-palmitoleoyl phosphatidate + acyl-carrier protein, a palmitoyl-[acp] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  1-stearoyl-2-palmitoyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, 18-hydroxylinoleoyl-CoA + 1-[18-hydroxyoleyl]-2-lyso-phosphatidate  =  1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-<i>sn</i>-glycerol 3-phosphate + coenzyme A, an acyl-[acyl-carrier protein] + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  =  a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, a myristoyl-[acp] + 1-myristoylglycerol 3-phosphate  &rarr;  dimyristoyl phosphatidate + acyl-carrier protein, a long-chain acyl-CoA + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  &rarr;  a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, a palmitoleoyl-[acp] + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-palmitoleoyl phosphatidate + acyl-carrier protein, a <i>cis</i>-vaccenoyl-[acp] + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1,2-dicis-vaccenoyl-phosphatidate + acyl-carrier protein, 1-palmitoylglycerol 3-phosphate + myristoyl-CoA  &rarr;  1-palmitoyl-2-myristoyl phosphatidate + coenzyme A, palmitoleoyl-CoA + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-palmitoleoyl phosphatidate + coenzyme A, palmitoleoyl-CoA + 1-myristoylglycerol 3-phosphate  &rarr;  1-myristoyl-2-palmitoleoyl phosphatidate + coenzyme A, palmitoleoyl-CoA + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1-cis-vaccenoyl-2-palmitoleoyl phosphatidate + coenzyme A, a long-chain acyl-CoA + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  &rarr;  a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, myristoyl-CoA + 1-myristoylglycerol 3-phosphate  &rarr;  dimyristoyl phosphatidate + coenzyme A, 1-palmitoylglycerol 3-phosphate + a myristoyl-[acp]  &rarr;  1-palmitoyl-2-myristoyl phosphatidate + acyl-carrier protein, a 2,3,4-saturated fatty acyl-[acp] + a 2,3,4-saturated 2-lysophosphatidate  &rarr;  a 2,3,4-saturated 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, a <i>cis</i>-vaccenoyl-[acp] + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-cis-vaccenoyl phosphatidate + acyl-carrier protein, an oleoyl-[acp] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  1-stearoyl-2-oleoyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, <i>cis</i>-vaccenoyl-CoA + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-cis-vaccenoyl phosphatidate + coenzyme A, oleoyl-CoA + 1-oleyl-2-lyso-phosphatidate  &rarr;  dioleoyl phosphatidate + coenzyme A, a long-chain acyl-[acyl-carrier protein] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  a 1-stearoyl 2-acyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, a stearoyl-[acp] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  1-stearoyl-2-stearoyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, <i>cis</i>-vaccenoyl-CoA + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1,2-dicis-vaccenoyl-phosphatidate + coenzyme A	
G1FV3-24881	YALI0E19448g		2 protein cysteines + an organic hydroperoxide  &rarr;  a protein disulfide + an alcohol + H<sub>2</sub>O, a reduced thioredoxin + an organic hydroperoxide  &rarr;  an oxidized thioredoxin + an alcohol + H<sub>2</sub>O	
G1FV3-24894	YALI0E19723g	aerobic respiration I (cytochrome c), aerobic respiration II (cytochrome c) (yeast)	4 a reduced <i>c</i>-type cytochrome<SUB>[out]</SUB> + oxygen<SUB>[in]</SUB> + 8 H<SUP>+</SUP><SUB>[in]</SUB>  &rarr;  4 an oxidized <i>c</i>-type cytochrome<SUB>[out]</SUB> + 4 H<SUP>+</SUP><SUB>[out]</SUB> + 2 H<sub>2</sub>O<SUB>[in]</SUB>, 4 a reduced <i>c</i>-type cytochrome<SUB>[out]</SUB> + oxygen<SUB>[in]</SUB> + 8 H<SUP>+</SUP><SUB>[in]</SUB>  &rarr;  4 an oxidized <i>c</i>-type cytochrome<SUB>[out]</SUB> + 4 H<SUP>+</SUP><SUB>[out]</SUB> + 2 H<sub>2</sub>O<SUB>[in]</SUB>	
G1FV3-24914	YALI0E20163g	<i>N</i>-acetylglucosamine degradation I	<i>N</i>-acetyl-D-glucosamine 6-phosphate + H<sub>2</sub>O  &rarr;  D-glucosamine 6-phosphate + acetate, <i>N</i>-acetyl-D-galactosamine 6-phosphate + H<sub>2</sub>O  =  D-galactosamine 6-phosphate + acetate	
G1FV3-24916	YALI0E20207g	trehalose degradation II (trehalase), glycolysis III (from glucose), sucrose degradation III (sucrose invertase)	a D-hexose + ATP  &rarr;  D-hexose 6-phosphate + ADP + H<SUP>+</SUP>, D-glucopyranose + ATP  &rarr;  D-glucopyranose 6-phosphate + ADP + H<SUP>+</SUP>	
G1FV3-24919	YALI0E20273g			
G1FV3-24922	YALI0E20361g	spermidine biosynthesis I	<i>S</i>-adenosyl-L-methionine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + <i>S</i>-adenosyl 3-(methylthio)propylamine	
G1FV3-24927	YALI0E20471g			
G1FV3-24937	YALI0E20691g			
G1FV3-24938	YALI0E20713g		an amino acid<sub>[periplasm]</sub>  &rarr;  an amino acid<sub>[cytosol]</sub>	
G1FV3-24950	YALI0E20977g	L-phenylalanine biosynthesis I, L-phenylalanine degradation III, L-lysine biosynthesis IV, L-tyrosine degradation III, 4-hydroxyphenylpyruvate biosynthesis	2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate, L-methionine + 2-oxoglutarate  &harr;  4-(methylthio)-2-oxobutanoate + L-glutamate, L-phenylalanine + 2-oxoglutarate  &harr;  2-oxo-3-phenylpropanoate + L-glutamate, an aromatic amino acid + 2-oxoglutarate  &harr;  an aromatic 2-oxo-acid + L-glutamate, L-glutamate + 2-oxoadipate  &rarr;  L-2-aminoadipate + 2-oxoglutarate, 2-oxoglutarate + L-tryptophan  =  L-glutamate + (indol-3-yl)pyruvate, L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate	
G1FV3-24952	YALI0E21021g	1,3-&beta;-D-glucan biosynthesis	UDP-&alpha;-D-glucose + 1,3-&beta;-D-glucan<sub>(n)</sub>  &rarr;  1,3-&beta;-D-glucan<sub>(n+1)</sub> + UDP	
G1FV3-24960	YALI0E21197g			
G1FV3-24964	YALI0E21307g		(<i>S</i>)-lactate + 2 an oxidized <i>c</i>-type cytochrome  =  pyruvate + 2 a reduced <i>c</i>-type cytochrome + 2 H<SUP>+</SUP>	
G1FV3-24966	YALI0E21351g	thiamine salvage IV (yeast), thiamine diphosphate biosynthesis IV (eukaryotes), thiamine salvage III	thiamine + ATP  &rarr;  thiamine diphosphate + AMP + H<SUP>+</SUP>	
G1FV3-24992	YALI0E21934g		a 6-(<i>N</i>-acetyl-&alpha;-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H<sub>2</sub>O  &rarr;  acetate + 6-(&alpha;-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	
G1FV3-25003	YALI0E22198g	chitin biosynthesis	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + [1,4-(<i>N</i>-acetyl-&beta;-D-glucosaminyl)]<sub>n</sub>  &rarr;  UDP + [1,4-(<i>N</i>-acetyl-&beta;-D-glucosaminyl)]<sub>(n+1)</sub>	
G1FV3-25015	YALI0E22462g			
G1FV3-25037	YALI0E22957g		UDP-&alpha;-D-galactose<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  UDP-&alpha;-D-galactose<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-25038	YALI0E22979g	tRNA charging	a tRNA<SUP>Phe</SUP> + L-phenylalanine + ATP  &rarr;  an L-phenylalanyl-[tRNA<SUP>Phe</SUP>] + AMP + diphosphate	
G1FV3-25083	YALI0E23859g		Na<SUP>+</SUP><sub>[periplasm]</sub> + phosphate<sub>[periplasm]</sub>  &rarr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + phosphate<sub>[cytosol]</sub>	
G1FV3-25088	YALI0E23991g			
G1FV3-25089	YALI0E24013g	TCA cycle III (animals), TCA cycle variation III (eukaryotic)	succinate + GTP + coenzyme A  &harr;  succinyl-CoA + GDP + phosphate, itaconate + GTP + coenzyme A  &rarr;  itaconyl-CoA + GDP + phosphate, succinyl-CoA + ADP + phosphate  &rarr;  succinate + ATP + coenzyme A	
G1FV3-25091	YALI0E24057g	methylglyoxal degradation I	methylglyoxal + glutathione  &rarr;  (<i>R</i>)-<i>S</i>-lactoylglutathione	
G1FV3-25097	YALI0E24167g			
G1FV3-25112	YALI0E24497g	folate polyglutamylation	a (6<i>S</i>)-5-formyltetrahydrofolate + L-glutamate + ATP  &rarr;  5-formyl-THF-Glu<sub>n+1</sub> + ADP + phosphate, 10-formyl-tetrahydropteroyl-[&gamma;-Glu]<sub>(n)</sub> + L-glutamate + ATP  &rarr;  10-formyl-tetrahydropteroyl-[&gamma;-Glu]<sub>(n+1)</sub> + ADP + phosphate, tetrahydropteroyl-[&gamma;-Glu]<sub>(n)</sub> + L-glutamate + ATP  &rarr;  tetrahydropteroyl-[&gamma;-Glu]<sub>(n+1)</sub> + ADP + phosphate, methylene-tetrahydropteroyl-[&gamma;-Glu]<sub>(n)</sub> + L-glutamate + ATP  &rarr;  methylene-tetrahydropteroyl-[&gamma;-Glu]<sub>(n+1)</sub> + ADP + phosphate	
