GeneId	GeneName	RxnId	RxnName	RxnEqn
YALI0F06578g	YLR420W	y000127	acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane	oleoyl-CoA[erm] + ergosterol[erm] <=> coenzyme A[erm] + ergosteryl oleate[erm]
YALI0F06578g	YLR420W	y000132	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane	palmitoleoyl-CoA[erm] + ergosterol[erm] <=> coenzyme A[erm] + ergosteryl palmitoleate[erm]
YALI0F06710g	YLR432W	y001076	ureidoglycolate hydrolase	2.0 H+[c] + H2O[c] + ureidoglycolic acid[c] --> 2.0 ammonium[c] + carbon dioxide[c] + glyoxylate[c]
YALI0F06820g	YLR438W	y000728	methionyl-tRNA formyltransferase	10-formyl-THF[m] + Met-tRNA(Met)[m] --> fMet-tRNA(fMet)[m] + H+[m] + THF[m]
YALI0F06974g	YLR447C	y000164	alcohol dehydrogenase (glycerol, NADP)	D-glyceraldehyde[c] + H+[c] + NADPH[c] --> glycerol[c] + NADP(+)[c]
YALI0F06974g	YLR447C	y000487	glycerol dehydrogenase (NADP-dependent)	glycerol[c] + NADP(+)[c] --> glycerone[c] + H+[c] + NADPH[c]
YALI0F06974g	YLR447C	y000321	D-arabinose 1-dehydrogenase (NADP)	D-arabinose[c] + NADP(+)[c] --> D-arabinono-1,4-lactone[c] + H+[c] + NADPH[c]
YALI0F06974g	YLR447C	y000168	aldehyde dehydrogenase (2-methylbutanol, NADP)	2-methylbutanal[c] + H+[c] + NADPH[c] --> 2-methylbutanol[c] + NADP(+)[c]
YALI0F07062g	YLR450W	y001251	putrescine transport	H+[c] + putrescine[e] <=> H+[e] + putrescine[c]
YALI0F07062g	YLR450W	y001252	putrescine transport	H+[v] + putrescine[c] <=> H+[c] + putrescine[v]
YALI0F07062g	YLR450W	y001263	spermine transport	H+[v] + spermine[c] <=> H+[c] + spermine[v]
YALI0F07062g	YLR450W	y001260	spermidine transport	H+[c] + spermidine[e] <=> H+[e] + spermidine[c]
YALI0F07062g	YLR450W	y001261	spermidine transport	H+[v] + spermidine[c] <=> H+[c] + spermidine[v]
YALI0F07062g	YLR450W	y001262	spermine transport	H+[c] + spermine[e] <=> H+[e] + spermine[c]
YALI0F07711g	YML004C	y000467	glucose-6-phosphate isomerase	D-glucose 6-phosphate[c] <=> D-fructose 6-phosphate[c]
YALI0F08195g	YML008C	y000551	hydrogen peroxide reductase (thioredoxin)	hydrogen peroxide[m] + TRX1[m] --> 2.0 H2O[m] + TRX1 disulphide[m]
YALI0F08217g	YML022W	y103098	PG phospholipase C	phosphatidylglycerol[mm] + H2O[mm] --> diglyceride[mm] + H+[mm] + glycerol 3-phosphate[mm]
YALI0F08283g	YML035C	y000764	NAD diphosphatase	H2O[p] + NAD[p] --> AMP[p] + 2.0 H+[p] + NMN[p]
YALI0F08415g	YML042W	y000469	glutamate decarboxylase	H+[c] + L-glutamate[c] --> carbon dioxide[c] + gamma-aminobutyrate[c]
YALI0F08415g	YML042W	y300062	L-aspartate 1-carboxy-lyase (beta-alanine-forming)	H+[c] + L-aspartate[c] --> beta-alanine[c] + carbon dioxide[c]
YALI0F08613g	YML054C	y000439	ubiquinol:ferricytochrome c reductase	2.0 ferricytochrome c[m] + 1.266 H+[m] + ubiquinol-6[m] --> 2.0 ferrocytochrome c[m] + 2.532 H+[c] + ubiquinone-6[m]
YALI0F08701g	YML056C	y000986	S-adenosyl-methionine delta-24-sterol-c-methyltransferase	S-adenosyl-L-methionine[c] + zymosterol[c] --> fecosterol[c] + H+[c] + S-adenosyl-L-homocysteine[c]
YALI0F09097g	YML059C	y000688	L-lactaldehyde:NADP+ 1-oxidoreductase	H+[c] + methylglyoxal[c] + NADPH[c] --> (S)-lactaldehyde[c] + NADP(+)[c]
YALI0F09185g	YML075C	y000962	pyruvate kinase	ADP[c] + H+[c] + phosphoenolpyruvate[c] --> ATP[c] + pyruvate[c]
YALI0F09229g	YML081C_A	y000801	nucleoside diphosphate kinase	ATP[c] + IDP[c] --> ADP[c] + ITP[c]
YALI0F09229g	YML081C_A	y000798	nucleoside diphosphate kinase	ATP[c] + dGDP[c] --> ADP[c] + dGTP[c]
YALI0F09229g	YML081C_A	y000803	nucleoside diphosphate kinase	ATP[c] + dUDP[c] <=> ADP[c] + dUTP[c]
YALI0F09229g	YML081C_A	y000800	nucleoside diphosphate kinase	ATP[c] + GDP[c] --> ADP[c] + GTP[c]
YALI0F09229g	YML081C_A	y000797	nucleoside diphosphate kinase	ATP[c] + dCDP[c] --> ADP[c] + dCTP[c]
YALI0F09229g	YML081C_A	y000811	nucleoside-diphosphate kinase (ATP:UDP)	ATP[c] + UDP[c] --> ADP[c] + UTP[c]
YALI0F09229g	YML081C_A	y000795	nucleoside diphosphate kinase	ATP[c] + CDP[c] --> ADP[c] + CTP[c]
YALI0F09229g	YML081C_A	y000802	nucleoside diphosphate kinase	ATP[c] + dIDP[c] <=> ADP[c] + dITP[c]
YALI0F09229g	YML081C_A	y000799	nucleoside diphosphate kinase	ATP[c] + dTDP[c] --> ADP[c] + dTTP[c]
YALI0F09229g	YML081C_A	y000796	nucleoside diphosphate kinase	ATP[c] + dADP[c] --> ADP[c] + dATP[c]
YALI0F09339g	YML086C	y001080	uridylate kinase (dUMP)	ATP[n] + dUMP[n] --> ADP[n] + dUDP[n]
YALI0F09339g	YML086C	y001079	uridylate kinase (dUMP)	ATP[c] + dUMP[c] --> ADP[c] + dUDP[c]
YALI0F09339g	YML086C	y001072	UMP kinase	ATP[c] + UMP[c] --> ADP[c] + UDP[c]
YALI0F09339g	YML086C	y001703	cytidylate kinase (CMP)	ATP[c] + CMP[c] --> ADP[c] + CDP[c]
YALI0F09339g	YML086C	y001729	deoxyadenylate kinase	ATP[c] + dAMP[c] <=> ADP[c] + dADP[c]
YALI0F09339g	YML086C	y001704	cytidylate kinase (dCMP)	ATP[c] + dCMP[c] <=> ADP[c] + dCDP[c]
YALI0F09339g	YML086C	y001073	UMP kinase	ATP[n] + UMP[n] --> ADP[n] + UDP[n]
YALI0F09405g	YML100W	y001086	V-ATPase, vacuole	ATP[c] + H+[c] + H2O[c] --> ADP[c] + 2.0 H+[v] + phosphate[c]
YALI0F09405g	YML100W	y001085	V-ATPase, Golgi	ATP[c] + H+[c] + H2O[c] --> ADP[c] + 2.0 H+[g] + phosphate[c]
YALI0F09449g	YML106W	y001083	uroporphyrinogen-III synthase	preuroporphyrinogen[c] --> H2O[c] + uroporphyrinogen III[c]
YALI0F09559g	YML110C	y000923	phosphatidylinositol 3-kinase	1-phosphatidyl-1D-myo-inositol[vm] + ATP[vm] --> 1-phosphatidyl-1D-myo-inositol 3-phosphate[vm] + H+[vm] + ADP[vm]
YALI0F09603g	YML120C	y300006	long-chain alcohol dehydrogenase (C12)	dodecanol[c] + H2O[c] + 2.0 NAD[c] <=> dodecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0F09603g	YML120C	y300027	long-chain aldehyde dehydrogenase (C16)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0F09603g	YML120C	y000179	aldehyde dehydrogenase (isoamyl alcohol, NAD)	3-methylbutanal[c] + H+[c] + NADH[c] --> isoamylol[c] + NAD[c]
YALI0F09603g	YML120C	y000186	aldehyde dehydrogenase (tryptophol, NAD)	H+[c] + indol-3-ylacetaldehyde[c] + NADH[c] --> NAD[c] + tryptophol[c]
YALI0F09603g	YML120C	y300025	long-chain aldehyde dehydrogenase (C10)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0F09603g	YML120C	y000443	formaldehyde dehydrogenase	formaldehyde[c] + glutathione[c] + NAD[c] --> H+[c] + NADH[c] + S-formylglutathione[c]
YALI0F09603g	YML120C	y300008	long-chain alcohol dehydrogenase (C16)	hexadecanol[c] + H2O[c] + 2.0 NAD[c] <=> hexadecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0F09603g	YML120C	y300004	long-chain alcohol dehydrogenase (C10)	decanol[c] + H2O[c] + 2.0 NAD[c] <=> decanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0F09603g	YML120C	y000182	aldehyde dehydrogenase (isobutyl alcohol, NAD)	H+[c] + isobutyraldehyde[c] + NADH[c] --> isobutanol[c] + NAD[c]
YALI0F09603g	YML120C	y000166	aldehyde dehydrogenase (2-methylbutanol, NAD)	2-methylbutanal[c] + H+[c] + NADH[c] --> 2-methylbutanol[c] + NAD[c]
YALI0F09603g	YML120C	y000169	aldehyde dehydrogenase (2-phenylethanol, NAD)	H+[c] + NADH[c] + phenylacetaldehyde[c] --> 2-phenylethanol[c] + NAD[c]
YALI0F09603g	YML120C	y300026	long-chain aldehyde dehydrogenase (C12)	dodecanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0F09625g	YML123C	y000334	dephospho-CoA kinase	3'-dephospho-CoA[m] + ATP[m] --> ADP[m] + coenzyme A[m] + H+[m]
YALI0F09966g	YML126C	y000891	phosphoglycerate dehydrogenase	3-phosphoglycerate[c] + NAD[c] --> 3-phospho-hydroxypyruvate[c] + H+[c] + NADH[c]
YALI0F10010g	YMR006C	y001053	triacylglycerol lipase	triglyceride[lp] + H2O[lp] --> fatty acid[lp] + diglyceride[lp] + H+[lp]
YALI0F10010g	YMR006C	y103316	PC phospholipase A2, lipid particle	phosphatidylcholine[lp] + H2O[lp] --> fatty acid[lp] + 1-acylglycerophosphocholine[lp] + H+[lp]
YALI0F10010g	YMR006C	y103324	PE phospholipase A2, lipid particle	phosphatidylethanolamine[lp] + H2O[lp] --> fatty acid[lp] + 1-acylglycerophosphoethanolamine[lp] + H+[lp]
YALI0F10010g	YMR006C	y000009	1-acyl-sn-gylcerol-3-phosphate acyltransferase	acyl-CoA[lp] + 1-acyl-sn-glycerol 3-phosphate[lp] --> phosphatidate[lp] + coenzyme A[lp]
YALI0F10857g	YMR008C	y002240	acyl-CoA oxidase (docosanoyl-CoA)	oxygen[p] + docosanoyl-CoA[p] --> hydrogen peroxide[p] + trans-docos-2-enoyl-CoA[p]
YALI0F10857g	YMR008C	y002246	acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA)	oxygen[p] + cis-hexadec-7-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-7-hexadecadienoyl-CoA[p]
YALI0F10857g	YMR008C	y002241	acyl-CoA oxidase (tetracosanoyl-CoA)	oxygen[p] + tetracosanoyl-CoA[p] --> hydrogen peroxide[p] + trans-tetracos-2-enoyl-CoA[p]
YALI0F10857g	YMR008C	y002239	acyl-CoA oxidase (icosanoyl-CoA)	oxygen[p] + icosanoyl-CoA[p] --> hydrogen peroxide[p] + trans-icos-2-enoyl-CoA[p]
YALI0F10857g	YMR008C	y002242	acyl-CoA oxidase (palmitoleoyl-CoA)	oxygen[p] + palmitoleoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-9-hexadecadienoyl-CoA[p]
YALI0F10857g	YMR008C	y002247	acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA)	oxygen[p] + cis-tetradec-5-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-5-tetradecadienoyl-CoA[p]
YALI0F10857g	YMR008C	y002243	acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA)	oxygen[p] + cis-tetradec-7-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-7-tetradecadienoyl-CoA[p]
YALI0F10857g	YMR008C	y002244	acyl-CoA oxidase (cis-dodec-5-enoyl-CoA)	oxygen[p] + cis-dodec-5-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-5-dodecadienoyl-CoA[p]
YALI0F10857g	YMR008C	y002245	acyl-CoA oxidase (oleoyl-CoA)	oleoyl-CoA[p] + oxygen[p] --> hydrogen peroxide[p] + trans-2,cis-9-octadecadienoyl-CoA[p]
YALI0F10857g	YMR008C	y000381	fatty acid oxidation (C18:2)	octadec-9-ynoyl-CoA[p] + 8.0 coenzyme A[p] + 8.0 H2O[p] + 8.0 NAD[p] + 6.0 oxygen[p] --> 9.0 acetyl-CoA[p] + 8.0 H+[p] + 6.0 hydrogen peroxide[p] + 8.0 NADH[p]
YALI0F10923g	YMR009W	y001094	xylulokinase	ATP[c] + D-xylulose[c] --> ADP[c] + D-xylulose 5-phosphate[c] + H+[c]
YALI0F11231g	YMR011W	y001042	threonyl-tRNA synthetase	ATP[c] + L-threonine[c] + tRNA(Thr)[c] --> AMP[c] + diphosphate[c] + Thr-tRNA(Thr)[c]
YALI0F11231g	YMR011W	y001043	threonyl-tRNA synthetase	ATP[m] + L-threonine[m] + tRNA(Thr), mitchondrial[m] --> AMP[m] + diphosphate[m] + Thr-tRNA(Thr)[m]
YALI0F11583g	YMR013C	y000767	NAD nucleosidase nuclear	H2O[n] + NAD[n] --> ADP-ribose[n] + H+[n] + nicotinamide[n]
YALI0F11759g	YMR015C	y000144	adenosylhomocysteinase	H2O[c] + S-adenosyl-L-homocysteine[c] --> adenosine[c] + L-homocysteine[c]
YALI0F11935g	YMR041C	y002168	B-hydroxyacyl-CoA dehydratase (trans-tetradec-2-enoyl-CoA)	(S)-3-hydroxytetradecanoyl-CoA[erm] <=> H2O[erm] + trans-tetradec-2-enoyl-CoA[erm]
YALI0F11935g	YMR041C	y002170	B-hydroxyacyl-CoA dehydratase (trans-octadec-2-enoyl-CoA)	3-hydroxyoctadecanoyl-CoA[erm] <=> H2O[erm] + trans-octadec-2-enoyl-CoA[erm]
YALI0F11935g	YMR041C	y002171	B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA)	3-hydroxyicosanoyl-CoA[erm] <=> H2O[erm] + trans-icos-2-enoyl-CoA[erm]
YALI0F11935g	YMR041C	y002172	B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA)	3-hydroxydocosanoyl-CoA[erm] <=> H2O[erm] + trans-docos-2-enoyl-CoA[erm]
YALI0F11935g	YMR041C	y002173	B-hydroxyacyl-CoA dehydratase (trans-tetracos-2-enoyl-CoA)	3-hydroxytetracosanoyl-CoA[erm] <=> H2O[erm] + trans-tetracos-2-enoyl-CoA[erm]
YALI0F11935g	YMR041C	y002174	B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA)	(S)-3-hydroxyhexacosanoyl-CoA[erm] <=> H2O[erm] + trans-hexacos-2-enoyl-CoA[erm]
YALI0F11935g	YMR041C	y002169	B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA)	(S)-3-hydroxypalmitoyl-CoA[erm] <=> H2O[erm] + trans-hexadec-2-enoyl-CoA[erm]
YALI0F12177g	YMR054W	y103208	PI 4,5-P2 phosphatase	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate[erm] + H2O[erm] --> 1-phosphatidyl-1D-myo-inositol 4-phosphate[erm] + phosphate[erm]
YALI0F12199g	YMR083W	y000014	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase	2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone[c] + H+[c] + H2O[c] --> 5-amino-6-(5-phosphoribitylamino)uracil[c] + ammonium[c]
YALI0F12639g	YMR101C	y000996	shikimate dehydrogenase	3-dehydroshikimate[c] + H+[c] + NADPH[c] --> NADP(+)[c] + shikimate[c]
YALI0F12639g	YMR101C	y000065	3-phosphoshikimate 1-carboxyvinyltransferase	3-phosphoshikimic acid[c] + phosphoenolpyruvate[c] --> 5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] + phosphate[c]
YALI0F12639g	YMR101C	y000997	shikimate kinase	ATP[c] + shikimate[c] --> 3-phosphoshikimic acid[c] + ADP[c] + H+[c]
YALI0F12639g	YMR101C	y000039	3-dehydroquinate dehydratase	3-dehydroquinate[c] --> 3-dehydroshikimate[c] + H2O[c]
YALI0F12639g	YMR101C	y000040	3-dehydroquinate synthase	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[c] --> 3-dehydroquinate[c] + phosphate[c]
YALI0F12749g	YMR105C	y000262	ceramide-1 hydroxylase (26C)	ceramide-1 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] --> ceramide-2' (C26)[er] + H2O[er] + NADP(+)[er]
YALI0F12749g	YMR105C	y000267	ceramide-3 synthase (24C)	ceramide-2 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] --> ceramide-3 (C24)[er] + H2O[er] + NADP(+)[er]
YALI0F12749g	YMR105C	y000269	ceramide-4 synthase (24C)	ceramide-3 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] --> ceramide-4 (C24)[er] + H2O[er] + NADP(+)[er]
YALI0F12749g	YMR105C	y000270	ceramide-4 synthase (26C)	ceramide-3 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] --> ceramide-4 (C26)[er] + H2O[er] + NADP(+)[er]
YALI0F12749g	YMR105C	y000260	ceramide-1 hydroxylase (24C)	ceramide-1 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] --> ceramide-2' (C24)[er] + H2O[er] + NADP(+)[er]
YALI0F12749g	YMR105C	y000268	ceramide-3 synthase (26C)	ceramide-2 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] --> ceramide-3 (C26)[er] + H2O[er] + NADP(+)[er]
YALI0F12925g	YMR108W	y001115	ammonia transport	ammonium[e] <=> ammonium[c]
YALI0F13453g	YMR113W	y000548	homoserine kinase	ATP[c] + L-homoserine[c] --> ADP[c] + H+[c] + O-phospho-L-homoserine[c]
YALI0F13541g	YMR120C	y000568	inorganic diphosphatase	diphosphate[c] + H2O[c] --> H+[c] + 2.0 phosphate[c]
YALI0F13541g	YMR120C	y000569	inorganic diphosphatase	diphosphate[m] + H2O[m] --> H+[m] + 2.0 phosphate[m]
YALI0F14025g	YMR145C	y000083	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase	ATP[c] + H+[c] + myo-inositol hexakisphosphate[c] --> 5-diphospho-1D-myo-inositol pentakisphosphate[c] + ADP[c]
YALI0F14025g	YMR145C	y000074	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	4-diphospho-1D-myo-inositol pentakisphosphate[c] + ATP[c] + 2.0 H+[c] --> 4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + H2O[c]
YALI0F14025g	YMR145C	y000358	diphosphoinositol-1,3,4,6-tetrakisphosphate synthase	ATP[c] + 5.0 H+[c] + myo-inositol 1,3,4,5,6-pentakisphosphate[c] + 2.0 phosphate[c] --> 5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + 2.0 H2O[c]
YALI0F14025g	YMR145C	y000093	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	6-diphospho-1D-myo-inositol pentakisphosphate[c] + ATP[c] + 2.0 H+[c] --> 5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + H2O[c]
YALI0F14729g	YMR165C	y000850	peroxisomal acyl-CoA thioesterase	H2O[p] + octanoyl-CoA[p] --> coenzyme A[p] + H+[p] + octanoate[p]
YALI0F14729g	YMR165C	y002234	peroxisomal acyl-CoA thioesterase (16:1)	H2O[p] + palmitoleoyl-CoA[p] --> coenzyme A[p] + H+[p] + palmitoleate[p]
YALI0F14729g	YMR165C	y000849	peroxisomal acyl-CoA thioesterase	H2O[p] + stearoyl-CoA[p] --> coenzyme A[p] + H+[p] + stearate[p]
YALI0F14729g	YMR165C	y000848	peroxisomal acyl-CoA thioesterase	H2O[p] + myristoyl-CoA[p] --> coenzyme A[p] + H+[p] + myristate[p]
YALI0F14729g	YMR165C	y002233	peroxisomal acyl-CoA thioesterase (6:0)	H2O[p] + hexanoyl-CoA[p] --> coenzyme A[p] + H+[p] + hexanoate[p]
YALI0F14729g	YMR165C	y000847	peroxisomal acyl-CoA thioesterase	H2O[p] + palmitoyl-CoA[p] --> coenzyme A[p] + H+[p] + palmitate[p]
YALI0F14729g	YMR165C	y000845	peroxisomal acyl-CoA thioesterase	H2O[p] + lauroyl-CoA[p] --> coenzyme A[p] + H+[p] + laurate[p]
YALI0F14729g	YMR165C	y300013	peroxisomal acyl-CoA thioesterase (18:2)	linoleoyl-CoA[p] + H2O[p] --> linoleate[p] + coenzyme A[p] + H+[p]
YALI0F14729g	YMR165C	y002232	peroxisomal acyl-CoA thioesterase (4:0)	H2O[p] + butanoyl-CoA[p] --> coenzyme A[p] + H+[p] + butyrate[p]
YALI0F14729g	YMR165C	y000844	peroxisomal acyl-CoA thioesterase	decanoyl-CoA[p] + H2O[p] --> coenzyme A[p] + decanoate[p] + H+[p]
YALI0F14729g	YMR165C	y002235	peroxisomal acyl-CoA thioesterase (18:1)	H2O[p] + oleoyl-CoA[p] --> coenzyme A[p] + H+[p] + oleate[p]
YALI0F15345g	YMR189W	y000993	serine palmitotransferase	L-serine[er] + palmitoyl-CoA[er] --> 3-ketosphinganine[er] + carbon dioxide[er] + coenzyme A[er]
YALI0F15433g	YMR202W	y001129	coenzyme A transport	coenzyme A[c] --> coenzyme A[m]
YALI0F15587g	YMR205C	y001048	transaldolase	glyceraldehyde 3-phosphate[c] + sedoheptulose 7-phosphate[c] <=> D-erythrose 4-phosphate[c] + D-fructose 6-phosphate[c]
YALI0F15631g	YMR208W	y001086	V-ATPase, vacuole	ATP[c] + H+[c] + H2O[c] --> ADP[c] + 2.0 H+[v] + phosphate[c]
YALI0F15631g	YMR208W	y001085	V-ATPase, Golgi	ATP[c] + H+[c] + H2O[c] --> ADP[c] + 2.0 H+[g] + phosphate[c]
YALI0F16181g	YMR217W	y001086	V-ATPase, vacuole	ATP[c] + H+[c] + H2O[c] --> ADP[c] + 2.0 H+[v] + phosphate[c]
YALI0F16181g	YMR217W	y001085	V-ATPase, Golgi	ATP[c] + H+[c] + H2O[c] --> ADP[c] + 2.0 H+[g] + phosphate[c]
YALI0F16291g	YMR220W	y000711	lysyl-tRNA synthetase	ATP[c] + L-lysine[c] + tRNA(Lys)[c] --> AMP[c] + diphosphate[c] + Lys-tRNA(Lys)[c]
YALI0F16709g	YMR226C	y000188	alkaline phosphatase (dihydroneopterin)	7,8-dihydroneopterin 3'-triphosphate[c] + 3.0 H2O[c] --> 7,8-dihydroneopterin[c] + 2.0 H+[c] + 3.0 phosphate[c]
YALI0F16819g	YMR241W	y000366	enolase	2-phospho-D-glyceric acid[c] <=> H2O[c] + phosphoenolpyruvate[c]
YALI0F16896g	YMR246W	y001115	ammonia transport	ammonium[e] <=> ammonium[c]
YALI0F17138g	YMR250W	y000359	diphthine synthase	2-(3-amino-3-carboxypropyl)-L-histidine[c] + S-adenosyl-L-methionine[c] --> 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine [cytoplasm][c] + H+[c] + S-adenosyl-L-homocysteine[c]
YALI0F17644g	YMR256C	y000939	prephenate dehydrogenase (NADP)	NADP(+)[c] + prephenate[c] --> 3-(4-hydroxyphenyl)pyruvate[c] + carbon dioxide[c] + NADPH[c]
YALI0F17820g	YMR261C	y000471	glutamate dehydrogenase (NADP)	2-oxoglutarate[c] + ammonium[c] + H+[c] + NADPH[c] --> H2O[c] + L-glutamate[c] + NADP(+)[c]
YALI0F18502g	YMR271C	y000510	glycogen (starch) synthase	H2O[c] + UDP-D-glucose[c] --> glycogen[c] + H+[c] + UDP[c]
YALI0F19052g	YMR272C	y102512	DAG kinase	diglyceride[erm] + CTP[erm] --> phosphatidate[erm] + H+[erm] + CDP[erm]
YALI0F19184g	YMR278W	y001135	D-galactose transport	D-galactose[e] + H+[e] --> D-galactose[c] + H+[c]
YALI0F19184g	YMR278W	y001166	glucose transport	D-glucose[e] --> D-glucose[c]
YALI0F19184g	YMR278W	y001139	D-mannose transport	D-mannose[e] + H+[e] --> D-mannose[c] + H+[c]
YALI0F19184g	YMR278W	y001134	D-fructose transport	D-fructose[e] + H+[e] --> D-fructose[c] + H+[c]
YALI0F19448g	YMR281W	y000364	dUTP diphosphatase	dUTP[c] + H2O[c] --> diphosphate[c] + dUMP[c] + H+[c]
YALI0F19470g	YMR289W	y000436	ferrochelatase	iron[m] + protoporphyrin[m] --> ferroheme b[m] + 2.0 H+[m]
YALI0F19514g	YMR293C	y000008	1-acyl-sn-gylcerol-3-phosphate acyltransferase	acyl-CoA[erm] + 1-acyl-sn-glycerol 3-phosphate[erm] --> phosphatidate[erm] + coenzyme A[erm]
YALI0F19866g	YMR296C	y001183	L-alanine transport	H+[e] + L-alanine[e] <=> H+[c] + L-alanine[c]
YALI0F19866g	YMR296C	y001217	L-serine transport	H+[e] + L-serine[e] <=> H+[c] + L-serine[c]
YALI0F19866g	YMR296C	y001192	L-cystine transport	H+[e] + L-cysteine[e] <=> H+[c] + L-cysteine[c]
YALI0F19866g	YMR296C	y001223	L-tyrosine transport	H+[e] + L-tyrosine[e] <=> H+[c] + L-tyrosine[c]
YALI0F19866g	YMR296C	y001216	L-proline transport	H+[e] + L-proline[e] <=> H+[c] + L-proline[c]
YALI0F19866g	YMR296C	y001260	spermidine transport	H+[c] + spermidine[e] <=> H+[e] + spermidine[c]
YALI0F19866g	YMR296C	y001214	L-methionine transport	H+[e] + L-methionine[e] <=> H+[c] + L-methionine[c]
YALI0F19866g	YMR296C	y001205	L-isoleucine transport	H+[e] + L-isoleucine[e] <=> H+[c] + L-isoleucine[c]
YALI0F19866g	YMR296C	y001196	L-glutamate transport	H+[e] + L-glutamate[e] <=> H+[c] + L-glutamate[c]
YALI0F19866g	YMR296C	y001219	L-tryptophan transport	H+[e] + L-tryptophan[e] <=> H+[c] + L-tryptophan[c]
YALI0F19866g	YMR296C	y001184	L-arganine transport	H+[e] + L-arginine[e] <=> H+[c] + L-arginine[c]
YALI0F19866g	YMR296C	y001224	L-valine transport	H+[e] + L-valine[e] <=> H+[c] + L-valine[c]
YALI0F19866g	YMR296C	y001190	L-aspartate transport	H+[e] + L-aspartate[e] <=> H+[c] + L-aspartate[c]
YALI0F19866g	YMR296C	y001173	glycine transport	H+[e] + L-glycine[e] <=> H+[c] + L-glycine[c]
YALI0F19866g	YMR296C	y001238	orntithine transport	H+[e] + ornithine[e] <=> H+[c] + ornithine[c]
YALI0F19866g	YMR296C	y001201	L-histidine transport	H+[e] + L-histidine[e] <=> H+[c] + L-histidine[c]
YALI0F19866g	YMR296C	y001215	L-phenylalanine transport	H+[e] + L-phenylalanine[e] <=> H+[c] + L-phenylalanine[c]
YALI0F19866g	YMR296C	y001255	S-adenosyl-L-methionine transport	H+[e] + S-adenosyl-L-methionine[e] --> H+[c] + S-adenosyl-L-methionine[c]
YALI0F19866g	YMR296C	y001211	L-leucine transport	H+[e] + L-leucine[e] <=> H+[c] + L-leucine[c]
YALI0F19866g	YMR296C	y001199	L-glutamine transport	H+[e] + L-glutamine[e] <=> H+[c] + L-glutamine[c]
YALI0F19866g	YMR296C	y001186	L-asparagine transport	H+[e] + L-asparagine[e] <=> H+[c] + L-asparagine[c]
YALI0F19866g	YMR296C	y001218	L-threonine transport	H+[e] + L-threonine[e] <=> H+[c] + L-threonine[c]
YALI0F19866g	YMR296C	y001213	L-lysine transport	H+[e] + L-lysine[e] <=> H+[c] + L-lysine[c]
YALI0F20218g	YMR298W	y001089	valyl-tRNA synthetase	ATP[c] + L-valine[c] + tRNA(Val)[c] --> AMP[c] + diphosphate[c] + Val-tRNA(Val)[c]
YALI0F20218g	YMR298W	y001090	valyl-tRNA synthetase	ATP[m] + L-valine[m] + tRNA(Val), mitchondrial[m] --> AMP[m] + diphosphate[m] + Val-tRNA(Val)[m]
YALI0F20262g	YMR300C	y001269	thiamine diphosphate transport	TDP[c] --> TDP[m]
